Serial§Event§Code Territorio nacional§Territorio nacional§Code Departamento§Departamento§Code Sección§Sección§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude
2005-00015§STORM§UY§Uruguay§UYCA§Canelones§UYCA04§04§El Dorado§2005/8/23§Derrumbe de casas; Liceo de 18 de Mayo afectado por vidrios rotos§No asignada§§El Pais  http://wwwelpaiscomuy/05/08/24/pciuda_170241asp   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§400§§§§§§§§§-34.698885§-56.214806
2005-00016§STORM§UY§Uruguay§UYCA§Canelones§UYCA37§37§El Pinar§2005/8/23§1 muerte por caída de árbol sobre una mujer en plena tormenta§No asignada§§El Pais  http://wwwelpaiscomuy/05/08/24/ultmo_170244asp   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§1§§§§§§§§§§§§§§§-34.800054§-55.919828
2005-00017§STORM§UY§Uruguay§UYCA§Canelones§UYCA08§08§§2005/8/23§§No asignada§§Bcpsaltocom  http://bcpsaltoblogspotcom/2011/08/2482011-se-cumplen-6-anos-del-historicohtml  WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§§§§§§§§§§-34.782034§-55.402056
2005-00018§STORM§UY§Uruguay§UYCA§Canelones§UYCA08§08§§2005/8/23§Más de 48 hs sin agua por rotura de caños§No asignada§§El Pais  http://wwwelpaiscomuy/05/08/26/pciuda_170487asp   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§§§§§§§§§§-34.753072§-55.675484
2005-00019§STORM§UY§Uruguay§UYCA§Canelones§UYCA05§05§§2005/8/23§1 lesionado en La Paz por voladura de techos§No asignada§§La República  http://wwwlarepublicacomuy/tema/186531-montevideo-fue-un-caos-de-viento-y-agua     WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§1§§§§§§§§§§§§§§-34.762938§-56.222877
2005-00020§STORM§UY§Uruguay§UYCA§Canelones§UYCA04§04§§2005/8/23§Caída de torre de empresa ATMA cortando el tránsito§No asignada§§El Pais  http://wwwelpaiscomuy/05/08/24/pciuda_170241asp   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§§§§§§§§§§-34.748706§-56.224238
2005-00021§STORM§UY§Uruguay§UYCA§Canelones§UYCA27§27§§2005/8/23§§No asignada§§El Pais  http://wwwelpaiscomuy/05/08/26/pciuda_170492asp   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§65§§§§§§§§§-34.72326§-55.957558
2005-00022§STORM§UY§Uruguay§UYCA§Canelones§UYCA17§17§§2005/8/23§§No asignada§§El Pais  http://wwwelpaiscomuy/05/08/29/pciuda_170981asp   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§40§§§§§§§§§-34.753809§-55.719185
2005-00023§STORM§UY§Uruguay§UYCA§Canelones§UYCA37§37§§2005/8/23§Caída de árboles aplastando viviendas y un camión de Bomberos§No asignada§§El Pais  http://wwwelpaiscomuy/05/08/26/pciuda_170492asp   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§100§§§§§§§§§-34.861151§-56.05229
2005-00024§STORM§UY§Uruguay§UYCA§Canelones§UYCA04§04§§2005/8/23§1 muerte por caída encima de una rama en el corte§No asignada§§El Pais  http://wwwelpaiscomuy/05/08/24/pciuda_170241asp   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§1§§§§§§§§§§§§§§§-34.666182§-56.217792
2005-00025§STORM§UY§Uruguay§UYCA§Canelones§UYCA15§15§§2005/8/23§§No asignada§§La República  http://wwwlarepublicacomuy/comunidad/186557-los-organismos-del-estado-trabajan-para-dejar-operativos-los-servicios-afectados-portemporal   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§§§§§§§§§§-34.461719§-56.082498
2005-00026§STORM§UY§Uruguay§UYCA§Canelones§UYCA12§12§§2005/8/23§§No asignada§§La República  http://wwwlarepublicacomuy/comunidad/186557-los-organismos-del-estado-trabajan-para-dejar-operativos-los-servicios-afectados-portemporal   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§§§§§§§§§§-34.445454§-55.961711
2005-00027§STORM§UY§Uruguay§UYCA§Canelones§UYCA11§11§§2005/8/23§§No asignada§§La República  http://wwwlarepublicacomuy/comunidad/186557-los-organismos-del-estado-trabajan-para-dejar-operativos-los-servicios-afectados-portemporal   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§§§§§§§§§§-34.312052§-55.956473
2005-00028§STORM§UY§Uruguay§UYCA§Canelones§UYCA02§02§§2005/8/23§§No asignada§§La República  http://wwwlarepublicacomuy/comunidad/186557-los-organismos-del-estado-trabajan-para-dejar-operativos-los-servicios-afectados-portemporal   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§§§§§§§§§§-34.465372§-56.384608
